symbol,entry_ts,exit_ts,side,entry_price,exit_price,stop_price,target_price,pnl_abs,r_multiple,model,entry_reasons,exit_reason,entry_hour
SPY,2025-01-06 10:00:00-05:00,2025-01-06 10:03:00-05:00,short,498.9608,499.21560464285716,499.21560464285716,498.4511907142857,-0.25480464285715243,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-06 10:03:00-05:00,2025-01-06 10:06:00-05:00,short,499.4662,499.5523046428571,499.5523046428571,499.2939907142858,-0.0861046428570944,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-06 10:06:00-05:00,2025-01-06 10:09:00-05:00,short,499.8415,499.9721046428571,499.9721046428571,499.58029071428575,-0.13060464285712214,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-06 10:09:00-05:00,2025-01-06 10:15:00-05:00,short,499.9199,499.64509071428563,500.05730464285716,499.64509071428563,0.2748092857143547,2.0,B,MODEL_B_FAILED_CHOCH,TARGET_HIT,10
SPY,2025-01-06 10:18:00-05:00,2025-01-06 10:21:00-05:00,short,499.6936,499.9080446428572,499.9080446428572,499.2647107142856,-0.21444464285718823,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-06 10:21:00-05:00,2025-01-06 10:27:00-05:00,short,499.7407,499.3030107142857,499.95954464285717,499.3030107142857,0.4376892857143275,2.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2025-01-06 10:30:00-05:00,2025-01-06 11:03:00-05:00,short,499.5999,498.80736142857137,499.9961692857143,498.80736142857137,0.7925385714286222,2.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2025-01-07 10:00:00-05:00,2025-01-07 10:03:00-05:00,short,499.5923,499.8608389285714,499.8608389285714,499.05522214285725,-0.26853892857138817,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-07 10:03:00-05:00,2025-01-07 10:18:00-05:00,short,499.7226,499.25912214285717,499.9543389285714,499.25912214285717,0.4634778571428342,2.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2025-01-07 10:30:00-05:00,2025-01-07 10:39:00-05:00,short,498.0896,498.3205635714286,498.3205635714286,497.6276728571429,-0.2309635714285605,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-07 10:39:00-05:00,2025-01-07 10:42:00-05:00,short,498.3503,498.5472635714286,498.5472635714286,497.95637285714287,-0.19696357142856868,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-07 10:42:00-05:00,2025-01-07 10:48:00-05:00,short,498.6862,498.88696357142857,498.88696357142857,498.2846728571428,-0.20076357142858114,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-07 10:48:00-05:00,2025-01-07 10:54:00-05:00,short,499.0163,498.72257285714295,499.1631635714285,498.72257285714295,0.29372714285705115,2.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2025-01-07 10:57:00-05:00,2025-01-07 11:30:00-05:00,short,498.697,497.80007285714294,499.14546357142854,497.80007285714294,0.8969271428570664,2.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2025-01-08 10:03:00-05:00,2025-01-08 10:18:00-05:00,short,500.8617,500.0930242857142,501.2460378571429,500.0930242857142,0.7686757142857914,2.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
SPY,2025-01-08 10:24:00-05:00,2025-01-08 10:51:00-05:00,short,499.7733,500.08327464285713,500.08327464285713,499.15335071428575,-0.30997464285712795,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-08 10:51:00-05:00,2025-01-08 10:54:00-05:00,short,500.1447,500.1982178571429,500.1982178571429,500.03766428571424,-0.05351785714287871,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-08 10:54:00-05:00,2025-01-08 10:57:00-05:00,short,500.2337,500.3273178571429,500.3273178571429,500.04646428571425,-0.09361785714287407,-1.0,C,MODEL_C_CONT_PULLBACK,STOP_HIT,10
SPY,2025-01-08 10:57:00-05:00,2025-01-08 11:09:00-05:00,short,500.7571,500.3104642857142,500.98041785714287,500.3104642857142,0.446635714285776,2.0,C,MODEL_C_CONT_PULLBACK,TARGET_HIT,10
