timestamp,open,high,low,close,volume,session_date,hour,minute,is_rth,day_high_so_far,day_low_so_far,prev_day_high,prev_day_low,external_bias,protected_swing_high,protected_swing_low,atr,bos_flag,choch_flag,swept_level,failed_choch_confirmed,pullback_respected,internal_sweep_reclaim
2026-01-20 09:30:00-05:00,681.489990234375,682.6199951171875,681.3900146484375,682.4650268554688,4984795,2026-01-20,9,30,True,682.6199951171875,681.3900146484375,,,none,,,,0,0,,False,True,False
2026-01-20 09:33:00-05:00,682.4500122070312,682.7100219726562,681.4500122070312,682.0900268554688,2212076,2026-01-20,9,33,True,682.7100219726562,681.3900146484375,,,none,,,,0,0,,False,True,True
2026-01-20 09:36:00-05:00,682.0850219726562,682.760009765625,681.8599853515625,682.010009765625,1852888,2026-01-20,9,36,True,682.760009765625,681.3900146484375,,,none,,,,0,0,,False,True,True
2026-01-20 09:39:00-05:00,682.0399780273438,682.9199829101562,681.9099731445312,682.469970703125,1424810,2026-01-20,9,39,True,682.9199829101562,681.3900146484375,,,none,,,,0,0,,False,True,True
2026-01-20 09:42:00-05:00,682.47998046875,682.5850219726562,681.5999755859375,682.3200073242188,1677286,2026-01-20,9,42,True,682.9199829101562,681.3900146484375,,,none,,,,0,0,,False,True,True
2026-01-20 09:45:00-05:00,682.3200073242188,683.27001953125,682.0800170898438,682.6649780273438,1532107,2026-01-20,9,45,True,683.27001953125,681.3900146484375,,,none,,,,0,0,,False,True,True
2026-01-20 09:48:00-05:00,682.6699829101562,682.7100219726562,681.8200073242188,682.1799926757812,1249274,2026-01-20,9,48,True,683.27001953125,681.3900146484375,,,none,,,,0,0,,False,True,True
2026-01-20 09:51:00-05:00,682.1599731445312,683.2849731445312,681.8400268554688,683.1900024414062,1346799,2026-01-20,9,51,True,683.2849731445312,681.3900146484375,,,none,,,,0,0,,False,True,True
2026-01-20 09:54:00-05:00,683.2000122070312,683.3099975585938,682.2999877929688,682.3699951171875,856157,2026-01-20,9,54,True,683.3099975585938,681.3900146484375,,,none,,,,0,0,,False,True,True
2026-01-20 09:57:00-05:00,682.375,682.5499877929688,681.9749755859375,682.3900146484375,1031345,2026-01-20,9,57,True,683.3099975585938,681.3900146484375,,,none,,,,0,0,,False,True,True
2026-01-20 10:00:00-05:00,682.3300170898438,682.9199829101562,681.6300048828125,681.6500244140625,1241648,2026-01-20,10,0,True,683.3099975585938,681.3900146484375,,,none,,,,0,0,,False,True,False
2026-01-20 10:03:00-05:00,681.639892578125,681.9299926757812,681.2000122070312,681.5,1072766,2026-01-20,10,3,True,683.3099975585938,681.2000122070312,,,none,,,,0,0,,False,True,False
2026-01-20 10:06:00-05:00,681.510009765625,682.2899780273438,681.5,682.1900024414062,1078307,2026-01-20,10,6,True,683.3099975585938,681.2000122070312,,,none,,,,0,0,,False,True,True
2026-01-20 10:09:00-05:00,682.1699829101562,682.25,680.9600219726562,681.1099853515625,1371521,2026-01-20,10,9,True,683.3099975585938,680.9600219726562,,,none,,,,0,0,,False,True,False
2026-01-20 10:12:00-05:00,681.10498046875,681.4771118164062,680.9099731445312,681.1799926757812,859139,2026-01-20,10,12,True,683.3099975585938,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 10:15:00-05:00,681.1900024414062,681.8300170898438,681.14501953125,681.5599975585938,819849,2026-01-20,10,15,True,683.3099975585938,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 10:18:00-05:00,681.5599975585938,682.0499877929688,681.239990234375,681.260009765625,759086,2026-01-20,10,18,True,683.3099975585938,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 10:21:00-05:00,681.280029296875,682.7899780273438,681.2000122070312,682.780029296875,912795,2026-01-20,10,21,True,683.3099975585938,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 10:24:00-05:00,682.8099975585938,683.385009765625,682.6900024414062,683.0549926757812,1029448,2026-01-20,10,24,True,683.385009765625,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 10:27:00-05:00,683.0399780273438,683.8900146484375,683.0399780273438,683.7000122070312,935494,2026-01-20,10,27,True,683.8900146484375,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 10:30:00-05:00,683.7000122070312,684.02001953125,683.5800170898438,683.9600219726562,979405,2026-01-20,10,30,True,684.02001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 10:33:00-05:00,683.969970703125,684.405029296875,683.8900146484375,684.281494140625,806027,2026-01-20,10,33,True,684.405029296875,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 10:36:00-05:00,684.2899780273438,684.6199951171875,684.0499877929688,684.4500122070312,755931,2026-01-20,10,36,True,684.6199951171875,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 10:39:00-05:00,684.4500122070312,684.5349731445312,683.8599853515625,684.0800170898438,543473,2026-01-20,10,39,True,684.6199951171875,680.9099731445312,,,none,,,,0,0,,True,True,True
2026-01-20 10:42:00-05:00,684.0900268554688,684.77001953125,683.9600219726562,684.4099731445312,751527,2026-01-20,10,42,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 10:45:00-05:00,684.4099731445312,684.4849853515625,684.0499877929688,684.1707153320312,1493197,2026-01-20,10,45,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 10:48:00-05:00,684.1799926757812,684.27001953125,683.6950073242188,683.7999877929688,609659,2026-01-20,10,48,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,False
2026-01-20 10:51:00-05:00,683.780029296875,683.8400268554688,683.1400146484375,683.2100219726562,623730,2026-01-20,10,51,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,False
2026-01-20 10:54:00-05:00,683.219970703125,683.64990234375,683.135009765625,683.3018798828125,1189231,2026-01-20,10,54,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 10:57:00-05:00,683.2999877929688,683.2999877929688,682.9299926757812,683.0850219726562,611967,2026-01-20,10,57,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,False
2026-01-20 11:00:00-05:00,683.08251953125,684.0,683.030029296875,683.8800048828125,984553,2026-01-20,11,0,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 11:03:00-05:00,683.8900146484375,684.2100219726562,683.3599853515625,683.489990234375,783556,2026-01-20,11,3,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 11:06:00-05:00,683.489990234375,683.6400146484375,682.9400024414062,683.4199829101562,530729,2026-01-20,11,6,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 11:09:00-05:00,683.4199829101562,683.97998046875,683.4199829101562,683.760009765625,477536,2026-01-20,11,9,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 11:12:00-05:00,683.760009765625,684.5599975585938,683.739990234375,684.25,543060,2026-01-20,11,12,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 11:15:00-05:00,684.22998046875,684.4000244140625,683.6599731445312,683.8400268554688,377317,2026-01-20,11,15,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,True,True,True
2026-01-20 11:18:00-05:00,683.8499755859375,684.0,683.5399780273438,683.5399780273438,388713,2026-01-20,11,18,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,False
2026-01-20 11:21:00-05:00,683.5499877929688,683.8800048828125,683.4600219726562,683.6799926757812,282737,2026-01-20,11,21,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 11:24:00-05:00,683.6900024414062,683.9299926757812,682.9766235351562,682.989990234375,346260,2026-01-20,11,24,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,False
2026-01-20 11:27:00-05:00,682.969970703125,683.3200073242188,682.5800170898438,683.1199951171875,797190,2026-01-20,11,27,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 11:30:00-05:00,683.1300048828125,683.8900146484375,683.0900268554688,683.4299926757812,481296,2026-01-20,11,30,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 11:33:00-05:00,683.4199829101562,683.8599853515625,683.2883911132812,683.760009765625,531067,2026-01-20,11,33,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 11:36:00-05:00,683.75,684.1400146484375,683.6500244140625,683.7100219726562,332229,2026-01-20,11,36,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 11:39:00-05:00,683.7200927734375,684.2650146484375,683.6699829101562,684.2650146484375,194060,2026-01-20,11,39,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 11:42:00-05:00,684.25,684.344970703125,683.1300048828125,683.1599731445312,553623,2026-01-20,11,42,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,True,True,False
2026-01-20 11:45:00-05:00,683.1500244140625,683.1900024414062,682.7050170898438,682.739990234375,469175,2026-01-20,11,45,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,False
2026-01-20 11:48:00-05:00,682.72998046875,683.1300048828125,682.6599731445312,682.8800048828125,394585,2026-01-20,11,48,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 11:51:00-05:00,682.864990234375,683.8200073242188,682.8099975585938,682.8699951171875,680429,2026-01-20,11,51,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 11:54:00-05:00,682.8599853515625,683.0,682.3200073242188,682.489990234375,563987,2026-01-20,11,54,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,False
2026-01-20 11:57:00-05:00,682.47998046875,683.6998901367188,682.3699951171875,683.6699829101562,567675,2026-01-20,11,57,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 12:00:00-05:00,683.6799926757812,683.8699951171875,683.3300170898438,683.719970703125,435567,2026-01-20,12,0,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 12:03:00-05:00,683.739990234375,683.905029296875,683.530029296875,683.5499877929688,337447,2026-01-20,12,3,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 12:06:00-05:00,683.5499877929688,683.7999877929688,683.1199951171875,683.5599975585938,834210,2026-01-20,12,6,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 12:09:00-05:00,683.5599975585938,683.6699829101562,682.8900146484375,682.9400024414062,266316,2026-01-20,12,9,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,False
2026-01-20 12:12:00-05:00,682.9299926757812,683.1799926757812,682.5800170898438,683.0700073242188,641157,2026-01-20,12,12,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 12:15:00-05:00,683.0650024414062,683.3099975585938,682.9199829101562,683.1500244140625,491964,2026-01-20,12,15,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 12:18:00-05:00,683.155029296875,683.1599731445312,682.5900268554688,682.6199951171875,285259,2026-01-20,12,18,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,False
2026-01-20 12:21:00-05:00,682.6199951171875,682.8499755859375,682.4500122070312,682.5150146484375,246596,2026-01-20,12,21,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,False
2026-01-20 12:24:00-05:00,682.5258178710938,682.6099853515625,682.239990234375,682.2847900390625,393453,2026-01-20,12,24,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,False
2026-01-20 12:27:00-05:00,682.280029296875,682.625,682.2100219726562,682.3499755859375,389756,2026-01-20,12,27,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 12:30:00-05:00,682.3499755859375,682.4400024414062,681.77001953125,681.97998046875,545501,2026-01-20,12,30,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,False
2026-01-20 12:33:00-05:00,681.9500122070312,681.9500122070312,681.52001953125,681.6400146484375,401415,2026-01-20,12,33,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,False
2026-01-20 12:36:00-05:00,681.6500244140625,681.760009765625,681.3699951171875,681.6799926757812,758393,2026-01-20,12,36,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 12:39:00-05:00,681.6699829101562,682.010009765625,681.3800048828125,681.7100219726562,739155,2026-01-20,12,39,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 12:42:00-05:00,681.7100219726562,682.2100219726562,681.6599731445312,681.7249755859375,541499,2026-01-20,12,42,True,684.77001953125,680.9099731445312,,,none,,,,0,0,,False,True,True
2026-01-20 12:45:00-05:00,681.72998046875,681.75,680.7899780273438,680.7949829101562,843899,2026-01-20,12,45,True,684.77001953125,680.7899780273438,,,none,,,1.5389273507254464,0,0,,False,True,False
2026-01-20 12:48:00-05:00,680.7899780273438,681.010009765625,680.6400146484375,680.75,531614,2026-01-20,12,48,True,684.77001953125,680.6400146484375,,,none,,,1.5389273507254464,0,0,,False,True,False
2026-01-20 12:51:00-05:00,680.75,680.885009765625,680.6300048828125,680.7000122070312,484291,2026-01-20,12,51,True,684.77001953125,680.6300048828125,,,none,,,1.5389273507254464,0,0,,False,True,True
2026-01-20 12:54:00-05:00,680.7100219726562,681.1599731445312,680.4500122070312,680.9749755859375,579623,2026-01-20,12,54,True,684.77001953125,680.4500122070312,,,none,,,1.5389273507254464,0,0,,False,True,True
2026-01-20 12:57:00-05:00,680.9600219726562,681.239990234375,680.77001953125,681.0800170898438,609912,2026-01-20,12,57,True,684.77001953125,680.4500122070312,,,none,,,1.5389273507254464,0,0,,False,True,True
2026-01-20 13:00:00-05:00,681.0599975585938,681.1900024414062,680.9299926757812,680.97998046875,338263,2026-01-20,13,0,True,684.77001953125,680.4500122070312,,,none,,,1.5074986049107142,0,0,,False,True,True
2026-01-20 13:03:00-05:00,680.9550170898438,681.47998046875,680.9550170898438,681.1400146484375,460640,2026-01-20,13,3,True,684.77001953125,680.4500122070312,,,none,,,1.5074986049107142,0,0,,False,True,True
2026-01-20 13:06:00-05:00,681.1300048828125,681.25,680.9099731445312,681.0250244140625,249133,2026-01-20,13,6,True,684.77001953125,680.4500122070312,,,none,,,1.5074986049107142,0,0,,False,True,True
2026-01-20 13:09:00-05:00,681.010009765625,681.219970703125,680.8800048828125,680.8900146484375,173146,2026-01-20,13,9,True,684.77001953125,680.4500122070312,,,none,,,1.5074986049107142,0,0,,False,True,False
2026-01-20 13:12:00-05:00,680.9000244140625,681.4249877929688,680.8599853515625,681.0800170898438,351592,2026-01-20,13,12,True,684.77001953125,680.4500122070312,,,none,,,1.5074986049107142,0,0,,False,True,True
2026-01-20 13:15:00-05:00,681.0900268554688,681.1900024414062,680.9400024414062,680.97998046875,264338,2026-01-20,13,15,True,684.77001953125,680.4500122070312,,,none,,,1.421783447265625,0,0,,False,True,True
2026-01-20 13:18:00-05:00,680.969970703125,681.1500244140625,680.739990234375,680.77001953125,243805,2026-01-20,13,18,True,684.77001953125,680.4500122070312,,,none,,,1.421783447265625,0,0,,False,True,False
2026-01-20 13:21:00-05:00,680.7700805664062,680.8699951171875,680.5050048828125,680.5316162109375,292073,2026-01-20,13,21,True,684.77001953125,680.4500122070312,,,none,,,1.421783447265625,0,0,,False,True,False
2026-01-20 13:24:00-05:00,680.5449829101562,680.5499877929688,680.3699951171875,680.4000244140625,316438,2026-01-20,13,24,True,684.77001953125,680.3699951171875,,,none,,,1.421783447265625,0,0,,False,True,False
2026-01-20 13:27:00-05:00,680.4000244140625,680.6300048828125,680.3099975585938,680.4000244140625,289038,2026-01-20,13,27,True,684.77001953125,680.3099975585938,,,none,,,1.421783447265625,0,0,,False,True,True
2026-01-20 13:30:00-05:00,680.4099731445312,680.4749755859375,680.1099853515625,680.1300048828125,373493,2026-01-20,13,30,True,684.77001953125,680.1099853515625,,,none,,,1.3760724748883928,0,0,,False,True,False
2026-01-20 13:33:00-05:00,680.1300048828125,680.3900146484375,679.7899780273438,679.885009765625,578866,2026-01-20,13,33,True,684.77001953125,679.7899780273438,,,none,,,1.3760724748883928,0,0,,False,True,False
2026-01-20 13:36:00-05:00,679.8800048828125,680.0549926757812,679.510009765625,679.5700073242188,429253,2026-01-20,13,36,True,684.77001953125,679.510009765625,,,none,,,1.3760724748883928,0,0,,False,True,False
2026-01-20 13:39:00-05:00,679.5700073242188,679.6300048828125,679.3599853515625,679.4199829101562,523628,2026-01-20,13,39,True,684.77001953125,679.3599853515625,,,none,,,1.3760724748883928,0,0,,False,True,False
2026-01-20 13:42:00-05:00,679.4299926757812,679.5900268554688,679.1199951171875,679.3200073242188,512049,2026-01-20,13,42,True,684.77001953125,679.1199951171875,,,none,,,1.3760724748883928,0,0,,False,True,False
2026-01-20 13:45:00-05:00,679.3300170898438,679.3499755859375,678.989990234375,679.22998046875,415821,2026-01-20,13,45,True,684.77001953125,678.989990234375,,,none,,,1.37750244140625,0,0,,False,True,True
2026-01-20 13:48:00-05:00,679.22998046875,679.280029296875,678.97998046875,679.0650024414062,396630,2026-01-20,13,48,True,684.77001953125,678.97998046875,,,none,,,1.37750244140625,0,0,,False,True,True
2026-01-20 13:51:00-05:00,679.0900268554688,679.260009765625,678.5,678.6312866210938,676400,2026-01-20,13,51,True,684.77001953125,678.5,,,none,,,1.37750244140625,0,0,,False,True,False
2026-01-20 13:54:00-05:00,678.6500244140625,678.6699829101562,678.0250244140625,678.1057739257812,611821,2026-01-20,13,54,True,684.77001953125,678.0250244140625,,,none,,,1.37750244140625,0,0,,False,True,False
2026-01-20 13:57:00-05:00,678.1099853515625,679.2105102539062,678.1099853515625,678.9949951171875,1036513,2026-01-20,13,57,True,684.77001953125,678.0250244140625,,,none,,,1.37750244140625,0,0,,False,True,True
2026-01-20 14:00:00-05:00,679.0,679.27001953125,678.6799926757812,679.1500244140625,644037,2026-01-20,14,0,True,684.77001953125,678.0250244140625,,,none,,,1.265716552734375,0,0,,False,True,True
2026-01-20 14:03:00-05:00,679.1699829101562,679.1799926757812,678.8200073242188,678.9000244140625,516021,2026-01-20,14,3,True,684.77001953125,678.0250244140625,,,none,,,1.265716552734375,0,0,,False,True,True
